WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2021-07-24,Western Africa,Benin,Alibori,Battles,Armed clash,1,5,11334.0,Political violence,326.0,11.4661,2.7958
2021-11-27,Western Africa,Benin,Alibori,Battles,Armed clash,1,1,7811.0,Political violence,326.0,11.4661,2.7958
2022-01-22,Western Africa,Benin,Alibori,Battles,Armed clash,1,1,18988.0,Political violence,326.0,11.4661,2.7958
2022-02-05,Western Africa,Benin,Alibori,Battles,Armed clash,1,8,100.0,Political violence,326.0,11.4661,2.7958
2022-04-16,Western Africa,Benin,Alibori,Battles,Armed clash,1,1,43708.0,Political violence,326.0,11.4661,2.7958
2022-04-23,Western Africa,Benin,Alibori,Battles,Armed clash,1,1,2273.0,Political violence,326.0,11.4661,2.7958
2022-06-25,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,5674.0,Political violence,326.0,11.4661,2.7958
2022-07-02,Western Africa,Benin,Alibori,Battles,Armed clash,3,6,9983.0,Political violence,326.0,11.4661,2.7958
2022-07-16,Western Africa,Benin,Alibori,Battles,Armed clash,2,6,8337.0,Political violence,326.0,11.4661,2.7958
2022-07-23,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,31.0,Political violence,326.0,11.4661,2.7958
2022-09-10,Western Africa,Benin,Alibori,Battles,Armed clash,1,2,3010.0,Political violence,326.0,11.4661,2.7958
2022-10-15,Western Africa,Benin,Alibori,Battles,Armed clash,2,0,4549.0,Political violence,326.0,11.4661,2.7958
2022-10-22,Western Africa,Benin,Alibori,Battles,Armed clash,4,0,89510.0,Political violence,326.0,11.4661,2.7958
2022-10-29,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,18988.0,Political violence,326.0,11.4661,2.7958
2022-11-05,Western Africa,Benin,Alibori,Battles,Armed clash,2,0,9127.0,Political violence,326.0,11.4661,2.7958
2022-11-26,Western Africa,Benin,Alibori,Battles,Armed clash,2,4,2967.0,Political violence,326.0,11.4661,2.7958
2022-12-10,Western Africa,Benin,Alibori,Battles,Armed clash,1,1,5918.0,Political violence,326.0,11.4661,2.7958
2022-12-31,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,39827.0,Political violence,326.0,11.4661,2.7958
2023-02-04,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,2678.0,Political violence,326.0,11.4661,2.7958
2023-02-18,Western Africa,Benin,Alibori,Battles,Armed clash,2,1,47193.0,Political violence,326.0,11.4661,2.7958
2023-03-25,Western Africa,Benin,Alibori,Battles,Armed clash,2,8,6275.0,Political violence,326.0,11.4661,2.7958
2023-04-08,Western Africa,Benin,Alibori,Battles,Armed clash,2,3,3828.0,Political violence,326.0,11.4661,2.7958
2023-04-15,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,2057.0,Political violence,326.0,11.4661,2.7958
2023-05-27,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,7366.0,Political violence,326.0,11.4661,2.7958
2023-06-03,Western Africa,Benin,Alibori,Battles,Armed clash,1,2,56659.0,Political violence,326.0,11.4661,2.7958
2023-06-17,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,2678.0,Political violence,326.0,11.4661,2.7958
2023-08-19,Western Africa,Benin,Alibori,Battles,Armed clash,2,6,8741.0,Political violence,326.0,11.4661,2.7958
2023-08-26,Western Africa,Benin,Alibori,Battles,Armed clash,2,3,5835.0,Political violence,326.0,11.4661,2.7958
2023-09-02,Western Africa,Benin,Alibori,Battles,Armed clash,1,1,6512.0,Political violence,326.0,11.4661,2.7958
2023-10-14,Western Africa,Benin,Alibori,Battles,Armed clash,3,2,8600.0,Political violence,326.0,11.4661,2.7958
2023-10-21,Western Africa,Benin,Alibori,Battles,Armed clash,2,2,7366.0,Political violence,326.0,11.4661,2.7958
2023-10-28,Western Africa,Benin,Alibori,Battles,Armed clash,3,1,67471.0,Political violence,326.0,11.4661,2.7958
2023-11-04,Western Africa,Benin,Alibori,Battles,Armed clash,1,1,2220.0,Political violence,326.0,11.4661,2.7958
2023-11-11,Western Africa,Benin,Alibori,Battles,Armed clash,1,3,268.0,Political violence,326.0,11.4661,2.7958
2023-11-18,Western Africa,Benin,Alibori,Battles,Armed clash,3,5,6248.0,Political violence,326.0,11.4661,2.7958
2023-12-30,Western Africa,Benin,Alibori,Battles,Armed clash,6,17,47784.0,Political violence,326.0,11.4661,2.7958
2024-01-13,Western Africa,Benin,Alibori,Battles,Armed clash,1,1,499.0,Political violence,326.0,11.4661,2.7958
2024-01-27,Western Africa,Benin,Alibori,Battles,Armed clash,2,13,637.0,Political violence,326.0,11.4661,2.7958
2024-02-17,Western Africa,Benin,Alibori,Battles,Armed clash,1,4,5141.0,Political violence,326.0,11.4661,2.7958
2024-03-16,Western Africa,Benin,Alibori,Battles,Armed clash,1,2,13275.0,Political violence,326.0,11.4661,2.7958
2024-03-23,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,2785.0,Political violence,326.0,11.4661,2.7958
2024-04-13,Western Africa,Benin,Alibori,Battles,Armed clash,3,5,16597.0,Political violence,326.0,11.4661,2.7958
2024-04-20,Western Africa,Benin,Alibori,Battles,Armed clash,1,2,4165.0,Political violence,326.0,11.4661,2.7958
2024-05-11,Western Africa,Benin,Alibori,Battles,Armed clash,1,8,5927.0,Political violence,326.0,11.4661,2.7958
2024-05-18,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,5290.0,Political violence,326.0,11.4661,2.7958
2024-07-20,Western Africa,Benin,Alibori,Battles,Armed clash,3,26,9919.0,Political violence,326.0,11.4661,2.7958
2024-08-10,Western Africa,Benin,Alibori,Battles,Armed clash,1,7,3122.0,Political violence,326.0,11.4661,2.7958
2024-09-14,Western Africa,Benin,Alibori,Battles,Armed clash,2,4,7636.0,Political violence,326.0,11.4661,2.7958
2024-09-21,Western Africa,Benin,Alibori,Battles,Armed clash,1,2,5927.0,Political violence,326.0,11.4661,2.7958
2024-10-05,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,1512.0,Political violence,326.0,11.4661,2.7958
2024-10-12,Western Africa,Benin,Alibori,Battles,Armed clash,1,5,31.0,Political violence,326.0,11.4661,2.7958
2024-11-16,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,3122.0,Political violence,326.0,11.4661,2.7958
2024-11-30,Western Africa,Benin,Alibori,Battles,Armed clash,1,3,5601.0,Political violence,326.0,11.4661,2.7958
2024-12-14,Western Africa,Benin,Alibori,Battles,Armed clash,2,7,4555.0,Political violence,326.0,11.4661,2.7958
2024-12-21,Western Africa,Benin,Alibori,Battles,Armed clash,2,3,45889.0,Political violence,326.0,11.4661,2.7958
2024-12-28,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,6063.0,Political violence,326.0,11.4661,2.7958
2025-01-04,Western Africa,Benin,Alibori,Battles,Armed clash,1,70,266.0,Political violence,326.0,11.4661,2.7958
2025-01-11,Western Africa,Benin,Alibori,Battles,Armed clash,2,3,50032.0,Political violence,326.0,11.4661,2.7958
2025-02-08,Western Africa,Benin,Alibori,Battles,Armed clash,1,0,2360.0,Political violence,326.0,11.4661,2.7958
2025-02-15,Western Africa,Benin,Alibori,Battles,Armed clash,5,39,72791.0,Political violence,326.0,11.4661,2.7958
2025-02-22,Western Africa,Benin,Alibori,Battles,Armed clash,1,10,5657.0,Political violence,326.0,11.4661,2.7958
2025-03-08,Western Africa,Benin,Alibori,Battles,Armed clash,1,2,6363.0,Political violence,326.0,11.4661,2.7958
2025-03-29,Western Africa,Benin,Alibori,Battles,Armed clash,1,3,41184.0,Political violence,326.0,11.4661,2.7958
2025-04-05,Western Africa,Benin,Alibori,Battles,Armed clash,2,2,65114.0,Political violence,326.0,11.4661,2.7958
2025-04-12,Western Africa,Benin,Alibori,Battles,Armed clash,3,87,349.0,Political violence,326.0,11.4661,2.7958
2025-05-10,Western Africa,Benin,Alibori,Battles,Armed clash,1,3,6363.0,Political violence,326.0,11.4661,2.7958
2025-05-17,Western Africa,Benin,Alibori,Battles,Armed clash,2,3,6833.0,Political violence,326.0,11.4661,2.7958
2022-02-05,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,100.0,Political violence,326.0,11.4661,2.7958
2022-07-23,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,5674.0,Political violence,326.0,11.4661,2.7958
2022-12-17,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,5918.0,Political violence,326.0,11.4661,2.7958
2022-12-31,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,2538.0,Political violence,326.0,11.4661,2.7958
2023-04-29,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1310.0,Political violence,326.0,11.4661,2.7958
2023-07-22,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,630.0,Political violence,326.0,11.4661,2.7958
2023-07-29,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1310.0,Political violence,326.0,11.4661,2.7958
2023-12-09,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,623.0,Political violence,326.0,11.4661,2.7958
2023-12-16,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,5813.0,Political violence,326.0,11.4661,2.7958
2023-12-23,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2384.0,Political violence,326.0,11.4661,2.7958
2023-12-30,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1606.0,Political violence,326.0,11.4661,2.7958
2024-01-20,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1340.0,Political violence,326.0,11.4661,2.7958
2024-03-02,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,51.0,Political violence,326.0,11.4661,2.7958
2024-04-20,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,86797.0,Political violence,326.0,11.4661,2.7958
2024-10-26,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1056.0,Political violence,326.0,11.4661,2.7958
2024-11-02,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,3498.0,Political violence,326.0,11.4661,2.7958
2025-02-22,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,5657.0,Political violence,326.0,11.4661,2.7958
2025-03-29,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,3049.0,Political violence,326.0,11.4661,2.7958
2025-04-12,Western Africa,Benin,Alibori,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,12994.0,Political violence,326.0,11.4661,2.7958
2021-04-03,Western Africa,Benin,Alibori,Protests,Peaceful protest,1,0,23980.0,Demonstrations,326.0,11.4661,2.7958
2021-10-16,Western Africa,Benin,Alibori,Protests,Peaceful protest,1,0,1001.0,Demonstrations,326.0,11.4661,2.7958
2023-09-30,Western Africa,Benin,Alibori,Protests,Peaceful protest,1,0,17728.0,Demonstrations,326.0,11.4661,2.7958
2023-10-14,Western Africa,Benin,Alibori,Protests,Peaceful protest,1,0,9505.0,Demonstrations,326.0,11.4661,2.7958
2024-04-20,Western Africa,Benin,Alibori,Protests,Peaceful protest,1,0,1700.0,Demonstrations,326.0,11.4661,2.7958
2021-08-07,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,5568.0,Political violence,326.0,11.4661,2.7958
2021-09-04,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,37129.0,Political violence,326.0,11.4661,2.7958
2022-02-19,Western Africa,Benin,Alibori,Riots,Mob violence,1,2,3854.0,Political violence,326.0,11.4661,2.7958
2022-03-12,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,3523.0,Political violence,326.0,11.4661,2.7958
2022-09-10,Western Africa,Benin,Alibori,Riots,Mob violence,1,2,38027.0,Political violence,326.0,11.4661,2.7958
2022-09-24,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,5746.0,Political violence,326.0,11.4661,2.7958
2022-11-05,Western Africa,Benin,Alibori,Riots,Mob violence,2,1,12826.0,Political violence,326.0,11.4661,2.7958
2022-12-17,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,321.0,Political violence,326.0,11.4661,2.7958
2022-12-31,Western Africa,Benin,Alibori,Riots,Mob violence,1,1,1082.0,Political violence,326.0,11.4661,2.7958
2023-05-06,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,2524.0,Political violence,326.0,11.4661,2.7958
2023-09-02,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,600.0,Political violence,326.0,11.4661,2.7958
2023-10-14,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-12-02,Western Africa,Benin,Alibori,Riots,Mob violence,3,3,6996.0,Political violence,326.0,11.4661,2.7958
2024-03-23,Western Africa,Benin,Alibori,Riots,Mob violence,2,2,5355.0,Political violence,326.0,11.4661,2.7958
2024-06-15,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,2159.0,Political violence,326.0,11.4661,2.7958
2024-06-29,Western Africa,Benin,Alibori,Riots,Mob violence,1,1,39657.0,Political violence,326.0,11.4661,2.7958
2024-07-06,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,877.0,Political violence,326.0,11.4661,2.7958
2024-07-13,Western Africa,Benin,Alibori,Riots,Mob violence,2,1,13046.0,Political violence,326.0,11.4661,2.7958
2024-07-20,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,39657.0,Political violence,326.0,11.4661,2.7958
2024-12-14,Western Africa,Benin,Alibori,Riots,Mob violence,1,4,4579.0,Political violence,326.0,11.4661,2.7958
2025-03-08,Western Africa,Benin,Alibori,Riots,Mob violence,1,0,1754.0,Political violence,326.0,11.4661,2.7958
2021-04-03,Western Africa,Benin,Alibori,Riots,Violent demonstration,1,0,37129.0,Demonstrations,326.0,11.4661,2.7958
2024-11-16,Western Africa,Benin,Alibori,Riots,Violent demonstration,1,1,4126.0,Demonstrations,326.0,11.4661,2.7958
2022-10-08,Western Africa,Benin,Alibori,Strategic developments,Arrests,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-10-15,Western Africa,Benin,Alibori,Strategic developments,Arrests,2,0,,Strategic developments,326.0,11.4661,2.7958
2022-10-29,Western Africa,Benin,Alibori,Strategic developments,Arrests,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-06-25,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,3,0,,Strategic developments,326.0,11.4661,2.7958
2022-07-02,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-07-09,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-07-23,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-10-15,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,2,0,,Strategic developments,326.0,11.4661,2.7958
2022-10-29,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-11-05,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-11-12,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,3,0,,Strategic developments,326.0,11.4661,2.7958
2022-12-10,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-12-17,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,2,0,,Strategic developments,326.0,11.4661,2.7958
2022-12-24,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-12-31,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-02-11,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-03-04,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,4,0,,Strategic developments,326.0,11.4661,2.7958
2023-07-01,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-11-04,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-12-23,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-01-06,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-01-13,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-03-02,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,3,0,,Strategic developments,326.0,11.4661,2.7958
2024-03-09,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,4,0,,Strategic developments,326.0,11.4661,2.7958
2024-03-30,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-06-22,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-07-20,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-10-19,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-10-26,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,3,0,,Strategic developments,326.0,11.4661,2.7958
2024-11-02,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-11-09,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,2,0,,Strategic developments,326.0,11.4661,2.7958
2025-03-01,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-03-22,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,3,0,,Strategic developments,326.0,11.4661,2.7958
2025-04-12,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-04-19,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-05-10,Western Africa,Benin,Alibori,Strategic developments,Change to group/activity,3,0,,Strategic developments,326.0,11.4661,2.7958
2022-08-06,Western Africa,Benin,Alibori,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-12-30,Western Africa,Benin,Alibori,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,326.0,11.4661,2.7958
2025-03-29,Western Africa,Benin,Alibori,Strategic developments,Headquarters or base established,1,0,,Strategic developments,326.0,11.4661,2.7958
2021-06-05,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-07-23,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,2,0,,Strategic developments,326.0,11.4661,2.7958
2022-08-20,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-09-03,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-09-17,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-10-15,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,2,0,,Strategic developments,326.0,11.4661,2.7958
2023-02-25,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,2,0,,Strategic developments,326.0,11.4661,2.7958
2024-03-02,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,2,0,,Strategic developments,326.0,11.4661,2.7958
2024-05-25,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,2,0,,Strategic developments,326.0,11.4661,2.7958
2024-08-03,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-10-19,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-11-02,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-11-09,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-11-23,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-12-07,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-12-28,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-02-08,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-04-19,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,2,0,,Strategic developments,326.0,11.4661,2.7958
2025-05-10,Western Africa,Benin,Alibori,Strategic developments,Looting/property destruction,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-10-15,Western Africa,Benin,Alibori,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-11-19,Western Africa,Benin,Alibori,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-08-20,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-10-15,Western Africa,Benin,Alibori,Strategic developments,Other,4,0,,Strategic developments,326.0,11.4661,2.7958
2022-10-22,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-11-05,Western Africa,Benin,Alibori,Strategic developments,Other,2,0,,Strategic developments,326.0,11.4661,2.7958
2022-11-19,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-12-24,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-03-25,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-04-01,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-04-15,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-04-29,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-05-27,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-09-30,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-12-30,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-01-13,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-01-20,Western Africa,Benin,Alibori,Strategic developments,Other,2,0,,Strategic developments,326.0,11.4661,2.7958
2024-01-27,Western Africa,Benin,Alibori,Strategic developments,Other,3,0,,Strategic developments,326.0,11.4661,2.7958
2024-02-03,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-02-10,Western Africa,Benin,Alibori,Strategic developments,Other,4,0,,Strategic developments,326.0,11.4661,2.7958
2024-03-02,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-04-13,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-05-11,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-06-15,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-07-20,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-07-27,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-08-17,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-11-02,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-11-09,Western Africa,Benin,Alibori,Strategic developments,Other,2,0,,Strategic developments,326.0,11.4661,2.7958
2025-03-22,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-03-29,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-04-19,Western Africa,Benin,Alibori,Strategic developments,Other,2,0,,Strategic developments,326.0,11.4661,2.7958
2025-04-26,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-05-10,Western Africa,Benin,Alibori,Strategic developments,Other,4,0,,Strategic developments,326.0,11.4661,2.7958
2022-03-12,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2394.0,Political violence,326.0,11.4661,2.7958
2022-04-02,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,389.0,Political violence,326.0,11.4661,2.7958
2022-05-28,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13014.0,Political violence,326.0,11.4661,2.7958
2022-07-23,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,58251.0,Political violence,326.0,11.4661,2.7958
2022-09-03,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,4,0,3786.0,Political violence,326.0,11.4661,2.7958
2022-09-10,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,389.0,Political violence,326.0,11.4661,2.7958
2022-09-17,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,793.0,Political violence,326.0,11.4661,2.7958
2022-10-08,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2339.0,Political violence,326.0,11.4661,2.7958
2023-03-04,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,326.0,11.4661,2.7958
2023-03-11,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,323.0,Political violence,326.0,11.4661,2.7958
2023-04-08,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,38914.0,Political violence,326.0,11.4661,2.7958
2023-04-29,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-05-20,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2196.0,Political violence,326.0,11.4661,2.7958
2023-05-27,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2524.0,Political violence,326.0,11.4661,2.7958
2023-06-03,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,965.0,Political violence,326.0,11.4661,2.7958
